,name,product,location,"Sulfur","Silver","Cadmium","Manganese","Potassium","Vanadium","Cerium","Dysprosium","Gadolinium","Iridium","Lanthanum","Lithium","Neodymium","Scandium","Selenium","Tellurium","Yttrium","Cobalt","Gallium","Strontium","Zirconium","Platinum","Nickel"
11859,"treatment of waste paint, municipal incineration",waste paint,CH,-3.218164737760551e-06,-3.2881822455769805e-09,-1.6037230301959935e-10,-1.3665694845383983e-05,-5.098541658436913e-08,-6.2377252902123244e-12,-1.3263459366290257e-07,-2.521912643215084e-10,-1.7651035828594325e-09,0.0,-8.042206496421293e-08,-5.149271962865213e-12,-4.4395052768774135e-08,-1.031284582745508e-10,-9.53758028408312e-09,-1.7675866476768319e-09,-9.247013104340914e-10,-2.2068216507975325e-08,-3.0524129312516387e-09,-4.0005200833056247e-10,-1.679424661867193e-06,-1.4649999860274744e-11,-1.0055400408021522e-05
11860,"cover plaster production, mineral","cover plaster, mineral",CH,4.5079553402091046e-06,1.1807310349621793e-08,7.718659936157393e-10,1.1906520615365142e-05,1.0980436124323774e-06,3.002194268511975e-11,7.84754815642519e-08,1.916744332160132e-11,1.0916811014051843e-09,0.0,3.757396253961907e-08,4.281114908326462e-11,2.8680250493251257e-08,1.3418618268219132e-10,2.188171128921507e-08,4.035624146169477e-09,7.028062611244275e-11,2.9739072041229023e-08,6.471641251245372e-09,1.4318836875560985e-09,7.698763448383644e-07,8.647172125273131e-11,8.463719324526562e-06
11861,electricity voltage transformation from medium to low voltage,"electricity, low voltage",DO,1.5010857413204835e-05,2.259324461630309e-08,1.1942660440458117e-09,2.7130274598637827e-05,3.5792720937502053e-06,4.645131050344983e-11,1.1667783190248485e-07,1.3196538511199706e-11,1.6286869817405585e-09,0.0,5.468748466219323e-08,5.3934904840041315e-11,4.2925917071763067e-08,2.081181550887844e-10,1.0533404907179532e-07,1.9354871137495843e-08,4.83873082763077e-11,9.695042047060671e-08,1.7313754636974497e-08,1.6054279061961065e-09,1.6403349147221026e-06,7.138588081087343e-11,1.729935611498931e-05
11862,"natural gas, production NL, at long-distance pipeline","natural gas, production NL, at long-distance pipeline",NL,8.888142660265202e-06,1.1405096386770453e-08,9.87879812917054e-10,8.50174610055587e-05,4.7317749765632505e-07,3.842385998245082e-11,4.0708018245604533e-07,3.6127719731087904e-11,5.685974490258206e-09,0.0,1.900374818119783e-07,2.309301611299267e-11,1.499492656012068e-07,7.316865864567244e-10,2.2200814432605136e-08,4.188545024675189e-09,1.3246830681476228e-10,5.982238873453343e-08,7.3157850239766085e-09,2.190964928240255e-09,7.251929686764926e-06,4.206792632041958e-11,3.742789907659597e-05
11863,dryer production,dryer,GLO,0.41519440784346456,0.002801467532496934,3.203216003981349e-05,0.6770480244700016,0.004631069378470237,1.2458997645772311e-06,0.001679319000564665,5.473384725845976e-07,2.331127125612951e-05,0.0,0.0008146131518746957,6.93614143708037e-07,0.000611191412902569,2.7943116358743316e-06,0.002901245845196653,0.0005336598917088849,2.0069077500049197e-06,0.002680038168039838,0.000135761587386173,7.2774325434887e-05,0.0037236799110525343,3.256213786742325e-06,0.5694177358168381
11864,"electricity, high voltage, production mix","electricity, high voltage",CN-HL,1.1779913587065886e-05,1.447509677122733e-08,1.2099475702515465e-09,4.4742397444278226e-05,6.39179809797789e-07,4.706124724360291e-11,1.6824388478427287e-07,1.2294973749336687e-11,2.350939815661214e-09,0.0,7.833847734370751e-08,8.569213269474774e-12,6.20220855092684e-08,3.0388516645832913e-10,5.7981970118679136e-08,1.0707275554915392e-08,4.508157079900766e-11,7.467562538665077e-08,1.1466758324722523e-08,1.5548881033120579e-09,3.9308072928749455e-06,7.365336921944301e-11,2.8189260201981124e-05
11865,"diesel, import from RoW",diesel,CO,4.1370641641896555e-05,1.9642046263510202e-08,1.9818321351572066e-09,9.583654027674265e-05,6.959267851751882e-07,7.708391105640287e-11,9.093228704780294e-07,3.571373423441415e-10,1.2600546524839429e-08,0.0,4.457759545749888e-07,4.090363689021729e-11,3.2982230254588066e-07,1.4788852628159253e-09,4.148486027396608e-08,7.894376430888254e-09,1.3095035994858247e-09,2.7633209662132595e-07,1.95351917979722e-08,5.1805273502785176e-09,1.0430105170865689e-05,1.0784355366608643e-08,5.671810440973108e-05
11866,"polyurethane production, flexible foam, TDI-based, low density","polyurethane, flexible foam",RoW,0.003908709721534384,4.4165752988865475e-07,1.861412549948319e-08,8.801800489001997e-05,8.969812314941937e-06,7.240015824722964e-10,9.202431824681008e-07,1.46788410375703e-09,1.2349193288100179e-08,0.0,5.362890332323713e-07,2.765926727483004e-06,3.132514246140471e-07,8.74111926403441e-10,1.186373616169992e-06,2.1771804055379496e-07,5.382241759879701e-09,1.099361694689025e-06,1.8445177990536102e-07,4.455108294578828e-08,7.224421030418497e-06,8.392075742407548e-10,0.0002627325965913518
11867,"sand quarry operation, open pit mine",sand,BR,2.786813757712393e-07,2.5724206487698364e-10,4.204116176638646e-11,2.0603002379914642e-06,9.125524038526556e-09,1.635202644419435e-12,7.689835728847916e-09,7.668057974237955e-13,1.073786339966272e-10,0.0,3.5963422395554426e-09,1.998740645987111e-13,2.8310100333552853e-09,1.3774267630400293e-11,3.7686840955178186e-10,7.312898741085958e-11,2.8116212807119414e-12,1.8332158891265331e-09,1.7754993439281372e-10,1.1955598793049505e-10,2.0589989535951016e-08,1.9846236958075272e-11,1.186437020618464e-06
11868,acrylonitrile-butadiene-styrene copolymer production,acrylonitrile-butadiene-styrene copolymer,RoW,0.006233069526238088,4.451020566812325e-08,3.703654953579247e-09,2.348621673770948e-05,8.104877511073494e-07,1.4405468901491352e-10,1.912694560204594e-06,5.907479935390631e-09,2.4627797037903502e-08,0.0,1.3345146105743145e-06,6.903521304060901e-11,5.980757965871026e-07,2.096227487895055e-10,1.0758447338643575e-07,1.977272126301042e-08,2.166075994865669e-08,1.1745703559710826e-07,2.3548242418437483e-08,6.373919812659331e-09,4.269884670195655e-06,4.641996284779795e-10,4.164666953062448e-05
11869,electricity voltage transformation from medium to low voltage,"electricity, low voltage",LV,1.586298107600938e-05,2.221556836873353e-08,1.039798928009519e-09,2.8558190984810516e-05,4.805040056021158e-07,4.044326914708771e-11,1.2152592051297467e-07,1.6406295617294326e-11,1.6953920880879717e-09,0.0,5.716464761479055e-08,7.826084071817795e-12,4.466014853705259e-08,2.152682712098814e-10,1.0283352402673899e-07,1.890244068584522e-08,6.015641777472755e-11,1.0255801035317133e-07,1.9958632358715825e-08,1.3597402691606165e-09,8.810582180910064e-07,2.8743574994611113e-10,2.2058828391899413e-05
11870,"electricity, high voltage, import from SK","electricity, high voltage",CZ,6.725373697713476e-06,1.197696920493068e-08,2.035388147505715e-09,1.5631932336837677e-05,5.046834324684386e-07,7.916698799830367e-11,6.623360499808534e-08,1.1947707825211088e-11,9.229223010553536e-10,0.0,3.138702409017069e-08,4.372617957254431e-12,2.4284727451408327e-08,1.1563342112294919e-10,2.9370705894955534e-08,5.410868670147769e-09,4.3808262400393066e-11,4.252460952053425e-08,1.4337919479061053e-08,1.8643195341087225e-09,1.1151316610079078e-06,7.290661682130729e-11,1.9445013646516535e-05
11871,"electricity production, wind, 1-3MW turbine, offshore","electricity, high voltage",EE,2.9402231896471512e-05,5.7117492628881073e-08,2.7038048213417123e-09,3.7267043143913674e-05,2.0189830902220352e-07,1.0516524424275642e-10,1.2413377096742767e-07,6.25621845472971e-12,1.7355959327026958e-09,0.0,5.75830474075659e-08,5.3732605143145705e-12,4.581340118030914e-08,2.2579664701383625e-10,8.794559609638137e-08,1.6201551523971435e-08,2.293946786350879e-11,1.4983295853030848e-07,6.249427325818105e-09,2.5545893572742893e-09,2.563474420817913e-07,3.83828242515895e-11,9.619971948269456e-05
11872,"application of plant protection product, by field sprayer","application of plant protection product, by field sprayer",CA-QC,0.00338303723970633,1.2757179075081727e-05,9.82576377948803e-07,0.00950942158942694,9.327324623721966e-05,3.821758169048272e-08,5.478427094038183e-05,1.8407334949137832e-09,7.663098818888712e-07,0.0,2.5342437026984482e-05,1.409689839204447e-09,2.0236022269744653e-05,1.0016922147764566e-07,1.8742471594449108e-05,3.4413404261491357e-06,6.74935620520569e-09,2.119197325672937e-05,2.323215466606851e-06,1.8639406046158012e-06,0.0007664643872796544,2.6458881294129588e-08,0.008342719066922752
11873,"electricity, high voltage, import from LT","electricity, high voltage",LV,1.0561184105744768e-05,1.2114662687423863e-08,7.083377384351025e-10,2.9833932070247942e-05,4.6729909626660845e-07,2.7550993471029213e-11,1.1851342550213743e-07,1.110573177400895e-11,1.655146202634847e-09,0.0,5.537093649215319e-08,7.589003153713814e-12,4.364388432304743e-08,2.12685474730949e-10,5.402883155259589e-08,9.95580825396788e-09,4.072101685188556e-11,6.685207580047748e-08,2.100075835827775e-08,1.152992511532862e-09,6.155429872909614e-07,1.3912315202535752e-10,2.4705265727546234e-05
11874,"lettuce360 production, in heated greenhouse",lettuce,GLO,7.929481537614432e-05,1.3076536700526873e-07,7.741046138428025e-09,0.00020940327518441918,0.0008742536934811197,3.0109014350184187e-10,1.048037127140848e-06,1.0942591404798469e-10,1.4632696005066951e-08,0.0,4.905191285266499e-07,2.503222276255145e-10,3.857431812287451e-07,1.8745083562725783e-09,4.241974889753074e-07,7.815288093833979e-08,4.012283549047321e-10,5.203464758975366e-07,8.038696225875753e-08,1.4737328681731399e-08,8.272188809515551e-06,1.889106044979503e-09,0.0001388384271708239
11875,nutrient supply from NPK (15-15-15) fertiliser,"inorganic phosphorus fertiliser, as P2O5",RoW,0.0013984580216869235,1.8884186724780114e-06,7.821249758418986e-08,0.0005345969323193345,0.11296441651190116,3.0420968217912075e-09,2.591227032579899e-06,6.126244556232467e-10,3.6054224671253313e-08,0.0,1.2391156593951507e-06,4.322244502935576e-10,9.473859233160804e-07,4.44217886256786e-09,5.079701608256276e-06,9.324617239225049e-07,2.246289689816611e-09,1.0136345899139856e-05,7.916596215202704e-07,1.9262550634696484e-07,9.01590731865481e-05,9.354923109838051e-09,0.00133658439176105
11876,"mango production, conditioned, heat treatment","mango, conditioned",RoW,0.00021810281115002407,1.17125504445559e-07,1.492320762041518e-08,0.00010241890481111838,0.002016347678889878,5.804422994348059e-10,4.3142467840860796e-07,9.684401445264088e-10,5.687498190797722e-09,0.0,2.729923159357956e-07,8.180823009175042e-08,1.4165642794165648e-07,2.5210593757013123e-10,2.3237054357708685e-07,4.3264181933931054e-08,3.5509472270587222e-09,1.427319679343314e-06,4.196391587611019e-08,4.670075343401582e-08,2.823711397798143e-06,3.2900771728404444e-10,7.162072833160153e-05
11877,"transport, freight train, electricity","transport, freight train",CH,5.862592691999459e-06,3.7645858404908645e-09,2.2267540956089846e-10,3.7157110749587015e-05,6.32417557196035e-08,8.661021979259765e-12,1.2238597126407903e-07,2.451501747521421e-12,1.7125113950604973e-09,0.0,5.648622555585802e-08,1.9718064979517048e-12,4.523731681606354e-08,2.2470854807211253e-10,2.0625000846137496e-08,3.853443246056668e-09,8.988839817697783e-12,3.8631846875494626e-08,1.4813695898586042e-08,4.4004851909242945e-10,6.745242525538281e-07,1.6036589372474805e-11,2.3337508523633623e-05
11878,"aluminium production, primary, cast alloy slab from continuous casting","aluminium, primary, cast alloy slab from continuous casting",CA-QC,0.0002539180154859445,4.561958962786579e-07,3.479806895021588e-08,0.020894807563536816,1.697414614571951e-05,1.3534805710540302e-09,7.936816854033775e-06,1.6321718109220288e-08,1.0517542506378175e-07,0.0,4.907153116593829e-06,3.1653462187398393e-10,2.6337509184920183e-06,5.478761820259412e-09,1.6353739340219415e-06,3.0069808875736925e-07,5.984630024649071e-08,1.6328279048430638e-06,0.00034881283942046456,5.832109549791192e-08,2.4690363029953442e-05,1.5162376240188184e-09,0.0004240057149954444
11879,"electricity production, hydro, reservoir, alpine region","electricity, high voltage",IN-CT,2.511269891569721e-06,1.166037549605707e-09,2.2865873241891126e-10,7.4119314587818806e-06,9.602429738550074e-08,8.893744972513804e-12,1.9448008998059695e-08,6.048125840947051e-13,2.7205201167050434e-10,0.0,8.992633596388715e-09,6.33288762696275e-13,7.1845399640749505e-09,3.558669239113688e-11,2.0711924435813213e-09,3.962337457920303e-10,2.217646160560042e-12,1.6251623436990565e-08,1.8123178027159499e-09,2.0653727116745902e-10,2.971250417648666e-08,5.1810792460116836e-12,1.585234666716435e-05
11880,"petroleum coke production, petroleum refinery operation",petroleum coke,ZA,7.316606401242349e-06,8.796274258368595e-09,8.32463146392209e-10,5.7239343188497394e-05,3.1486579524597514e-07,3.2378885387176185e-11,2.761780714208296e-07,4.0356704687074254e-11,3.8518058679472506e-09,0.0,1.301480016068179e-07,2.1838794755954482e-11,1.0143701132259787e-07,4.874871875496587e-10,2.0827289739659042e-08,3.902206485465264e-09,1.4797458511567463e-10,4.891571770425163e-08,4.249286969100783e-09,1.761530658287175e-09,5.385126478848262e-06,1.6696621238495226e-10,2.7212606571369667e-05
11881,"clear-cutting, primary forest to arable land, perennial crop","land tenure, arable land, measured as carbon net primary productivity, perennial crop",BR-SE,5.096399324161302e-07,2.746812988081564e-10,2.552842471254581e-11,3.5279735455380734e-06,4.32172249499412e-07,9.929351664252715e-13,1.4534153431856354e-08,2.3167038292848087e-12,2.0263502293252562e-10,0.0,6.86401770698474e-09,6.538127391995517e-12,5.334647093365083e-09,2.554598416670703e-11,7.262159915924776e-10,1.3981037529765487e-10,8.494580778836792e-12,3.393421925426359e-09,2.618452175557888e-10,5.411789049316285e-11,4.1944863268212713e-08,4.371159080145286e-11,2.04957665313939e-06
11882,"electricity production, wind, 1-3MW turbine, onshore","electricity, high voltage",KR,2.0954269914251228e-05,2.1157449164080906e-08,1.6210036352175388e-09,5.726137972209524e-05,1.9200920812629396e-07,6.30493862966902e-11,1.6161167806210687e-07,1.4047214954418657e-11,2.2574512232873208e-09,0.0,7.542252541088734e-08,1.376206347043631e-11,5.953565391585409e-08,2.906473855891978e-10,7.332221500700515e-08,1.357407859015039e-08,5.150645527386647e-11,1.1668512674773726e-07,7.4220547432796e-09,4.478062276273574e-09,2.284601851782585e-07,4.218086594068537e-11,6.681952761374615e-05
11883,"steam production, in chemical industry","steam, in chemical industry",RER,2.328380585932136e-06,2.9499689328186948e-09,1.7373357669083442e-10,9.20376088961973e-06,1.325813015441599e-07,6.75741578441512e-12,4.61979576874979e-08,7.96750536188964e-12,6.438717706953348e-10,0.0,2.1864286683093573e-08,2.1858645136767334e-12,1.6945396226125432e-08,8.086028226453139e-11,9.394855950104975e-09,1.7383448766212952e-09,2.921418657314442e-11,1.5237499570213855e-08,2.1238795034826626e-09,3.3456418474964155e-10,4.470456888610823e-07,1.4062198289300705e-10,5.622718964305445e-06
11884,"compressed air energy storage plant construction, 200 MW electrical","compressed air energy storage plant, 200 MW electrical",RoW,14025.282708823559,14.409912502444474,0.5331453653475077,20088.28596662208,78.2746110833038,0.02073683756703433,88.58807146620794,0.0015886297610295441,1.239654831665323,0.0,40.87278083746873,0.0009920736866998836,32.74810610566323,0.16275799812985192,104.77467664426018,19.2379403224186,0.0058249758399928015,90.38225715320648,6.007618389492174,0.5225459702786506,126.44773295091183,0.04313249303072077,16859.853409284897
11885,"polyurethane production, flexible foam, TDI-based, flame retardant","polyurethane, flexible foam, flame retardant",RoW,0.003431648684610077,5.654595848547866e-07,2.3919297612940406e-08,0.00012915951503277088,2.7100762865935778e-05,9.303477257963324e-10,1.9076166334849457e-06,4.401309182189212e-09,2.5104851383253356e-08,0.0,1.2162548171803716e-06,1.362806321915825e-06,6.241459739806146e-07,1.0476689107569073e-09,1.5168765700919566e-06,2.783971884929393e-07,1.6138133806275033e-08,1.7549836685346404e-06,2.3720190440567233e-07,5.7709428847118135e-08,1.0692626142016835e-05,1.4530516914032072e-09,0.00035406161471439324
11886,"sawnwood production, hardwood, raw, dried (u=10%)","sawnwood, hardwood, raw, dried (u=10%)",CH,0.008576848901670658,1.7507600698599607e-05,1.1450964934789575e-06,0.018920914023300588,0.004916092924688326,4.453884688615496e-08,8.31316836932182e-05,2.932624282822898e-08,1.1531707797522665e-06,0.0,4.049769636808551e-05,7.002667762725264e-08,3.0214534478896125e-05,1.3707202910939544e-07,1.5477271380050296e-05,2.8786851002093254e-06,1.0752955795384206e-07,6.176285087220555e-05,7.110557841623747e-06,2.1997366110490955e-06,0.0003793082499166913,1.8674308174532676e-07,0.018454220069362398
11887,"electricity production, wind, <1MW turbine, onshore","electricity, high voltage",CN-JL,4.124943073659978e-05,1.6860433122534637e-08,7.133700537501679e-10,7.749677121257094e-05,1.536096884461027e-07,2.7746726956652494e-11,2.225872922403315e-07,5.998749509491875e-12,3.1140389165671536e-09,0.0,1.0285184803648056e-07,6.033468898795257e-12,8.224598041233984e-08,4.0781811573140806e-10,1.1659343261542195e-07,2.1548670448240628e-08,2.1995415056095665e-11,2.2296667620152563e-07,7.80918563668908e-09,7.424539791316123e-10,3.4297714010516424e-07,5.382861289105533e-11,0.00015170441185321176
11888,"sugarcane processing, traditional annexed plant","ethanol, without water, in 99.7% solution state, from fermentation",BR,7.810378752443939e-05,1.7774032081793413e-07,1.6630931834332108e-08,5.6343507968072356e-05,0.0033953884223851794,6.468647176034908e-10,4.020484547232504e-07,3.4931622913725114e-10,5.501550686739302e-09,0.0,2.1182775741256624e-07,4.6353409502564394e-08,1.4227589605825209e-07,5.461799890037004e-10,3.00810255133036e-07,5.522733088416711e-08,1.2808261844633212e-09,5.442432271121087e-07,1.1352723699673831e-07,3.27728499861815e-08,5.487505538224971e-06,6.792269801150717e-10,6.460477702852614e-05
11889,"electricity production, wind, 1-3MW turbine, onshore","electricity, high voltage",CN-JX,2.9171084950739893e-05,2.9453937046023082e-08,2.2566491192931418e-09,7.971533148685003e-05,2.6730193627387174e-07,8.777299382138952e-11,2.2498459784486287e-07,1.9555560867503206e-11,3.142667421784663e-09,0.0,1.0499802211992574e-07,1.915859269866065e-11,8.288141868401395e-08,4.046191831284795e-10,1.020741152752069e-07,1.889689315350734e-08,7.170372379477207e-11,1.6244096113930604e-07,1.0332471153055001e-08,6.234048507047009e-09,3.180464648315841e-07,5.872128346789653e-11,9.302152374544029e-05
11890,"treatment of waste sealing sheet, polyvinylchloride, municipal incineration with fly ash extraction","heat, for reuse in municipal waste incineration only",CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11891,"hydrogen production, gaseous, petroleum refinery operation","hydrogen, gaseous",CO,5.0137510372348216e-05,3.587825839128857e-08,3.5082737378213548e-09,0.00022045957727075317,1.337644608416554e-06,1.3645528162985567e-10,1.417936888060137e-06,3.8214380756745497e-10,1.9712042017067543e-08,0.0,6.816630361648516e-07,8.551471954475498e-11,5.175454539807908e-07,2.404396040232054e-09,8.508136854547219e-08,1.6031914085981206e-08,1.401193972822028e-09,3.3537310834049276e-07,2.619120960137311e-08,7.818519891795883e-09,2.0762415479940988e-05,8.676362233788908e-09,0.00011094057591781587
11892,"electricity, high voltage, production mix","electricity, high voltage",GE,3.7715415697302654e-06,3.552465756714331e-09,2.4858829295554724e-10,1.2754423450481024e-05,4.211703513005179e-08,9.668910820794012e-12,4.0781098364182e-08,1.2712698439500719e-12,5.70472714139812e-10,0.0,1.8857148674212337e-08,1.0149304116402332e-12,1.506541575080979e-08,7.462107571335847e-11,1.8328797235670605e-08,3.3852522636575526e-09,4.661322800929637e-12,2.4226167150096146e-08,2.4615923053807804e-09,2.5474781311642104e-10,1.6392908148433832e-07,1.2013170233569245e-11,1.1364505594933025e-05
11893,treatment of copper scrap by electrolytic refining,"copper, cathode",RoW,0.025797313196259455,3.464097056022694e-05,1.1726934560994527e-06,0.0005071733572450892,0.00010860008743068564,4.561223901476509e-08,1.9093654369856824e-06,6.399796797888214e-10,2.649820727181797e-08,0.0,9.275647806244033e-07,5.005483171625438e-10,6.945895363682435e-07,3.1671612725126034e-09,0.00027063680317406506,4.9626110336425816e-05,2.3465921791032556e-09,0.00016558491172620124,7.862617110917463e-07,8.911343420744417e-07,0.00011564168497846886,2.4441707740581073e-09,0.0039883319356762564
11894,"electricity production, photovoltaic, 570kWp open ground installation, multi-Si","electricity, low voltage",CN-TJ,3.789772414357891e-05,7.743876682079051e-07,1.0880076970807994e-08,5.179351228683042e-05,1.1255984546991088e-06,4.231836119861646e-10,2.2393595006596622e-07,1.119140521538478e-10,3.0943741021065527e-09,0.0,1.1162411089728571e-07,7.679756134643565e-11,8.077958515922373e-08,3.507177222478002e-10,2.6239173365156956e-07,4.8185537143557275e-08,4.1035152808777657e-10,2.28434945794674e-07,3.410015404765445e-07,3.309891788350747e-08,2.359757330077286e-06,1.0539078268981049e-10,3.8309188666485526e-05
11895,"power sawing, with catalytic converter","power sawing, with catalytic converter",RoW,0.000635309527103026,2.752015146877486e-07,3.3400153373887285e-08,0.0002350620656391645,0.0029418425746411,1.2991082431362918e-09,2.4813467713951275e-06,1.1501351323886963e-09,3.4320283844000655e-08,0.0,1.2299408242470784e-06,1.6825394897920404e-07,8.967560161496538e-07,3.936770190109539e-09,4.813908193607234e-07,8.91816744477955e-08,4.217162187389389e-09,4.1142961554266e-06,3.4251002287037303e-07,6.908599230900357e-08,3.086036685412233e-05,6.523918474089714e-08,0.003644129440011205
11896,"heat and power co-generation, natural gas, conventional power plant, 100MW electrical","electricity, high voltage",DE,8.176959755953413e-06,9.183477154379909e-09,4.003283939507253e-10,2.294511630783055e-05,1.2239194321938948e-07,1.5570884402887327e-11,9.65474352278001e-08,4.898648629886193e-12,1.3498813013550045e-09,0.0,4.478884703176017e-08,2.8666279450197005e-12,3.5631648851443936e-08,1.7559926995289307e-10,5.8356105207770525e-08,1.0731940723697696e-08,1.796171179642437e-11,5.288164871074552e-08,8.829967101832129e-09,5.261683208010225e-10,4.672613088832428e-07,3.121152619289078e-11,1.0931286917768697e-05
11897,"natural gas, production NO, at long-distance pipeline","natural gas, production NO, at long-distance pipeline",IT,1.0670996216322173e-05,1.544292830704719e-08,1.1599646142500797e-09,9.420397656864048e-05,2.180925655030098e-06,4.511714622153371e-11,5.818743306234842e-07,5.367967353870584e-10,7.950882573221765e-09,0.0,3.0897728119761405e-07,2.5374318498811503e-11,2.0533251661980624e-07,7.728951776527679e-10,3.11600897622594e-08,5.8446213408175686e-09,1.9682547132806783e-09,7.10122689816862e-08,8.8644617447955e-09,2.6201185313875075e-09,5.892770987877669e-06,4.791112047808461e-11,4.311570944723071e-05
11898,"tomato production, fresh grade, in heated greenhouse","tomato, fresh grade",RoW,8.130674641629685e-05,2.8404575082782133e-07,3.813056538943799e-08,0.00028452512002142855,0.0005480085262419023,1.4830989147382726e-09,6.545972804697741e-07,9.610315854514953e-11,9.129386747352384e-09,0.0,3.085114084197289e-07,3.509624448886334e-08,2.404176634308849e-07,1.1551891304829865e-09,2.948467309239295e-07,5.456929962262479e-08,3.52378251016384e-10,5.27272479985711e-07,5.243995492637082e-07,1.219230610565036e-07,3.6352356447683606e-06,2.9970725700922307e-10,0.0002715229449234358
11899,"electricity production, hard coal","electricity, high voltage",FR,7.87577073170753e-06,8.365708518593781e-09,6.107562412787609e-10,3.976401690458904e-05,2.411814014665406e-06,2.3755533729487645e-11,1.4940041852781395e-07,1.953353088745743e-11,2.0844969439438015e-09,0.0,7.022760637294707e-08,1.4033422967348886e-11,5.4915682222424113e-08,2.6500230054411307e-10,3.2493297673479295e-08,6.02855745152406e-09,7.162294719833226e-11,5.2052224960765114e-08,2.2553664451650663e-08,1.2418149844675652e-09,1.8837133993278029e-06,1.0474957435123004e-10,2.4400171941567036e-05
11900,metamitron production,metamitron,RoW,0.0023483837213318782,3.847548198559792e-06,1.7554177975767284e-07,0.0007897697032347329,0.00025676965596423454,6.827746291369873e-09,8.238701014717491e-05,2.6138309221027717e-07,1.058292212239585e-06,0.0,5.8015636288262347e-05,2.0065586203494156e-07,2.563288091303161e-05,5.1326944343093886e-09,1.0392844640633798e-05,1.907403615504488e-06,9.584046796483899e-07,1.20885459255053e-05,1.5041935187151107e-06,4.635101679460956e-07,6.0009321316978864e-05,9.174213898253713e-09,0.002285425187770603
11901,"bark chips production, hardwood, at sawmill","bark chips, wet, measured as dry mass",CA-QC,7.429066837449442e-07,1.5259218924416084e-09,1.3889315776004824e-10,3.198348309981907e-06,5.204246929583667e-07,5.402287952877874e-12,1.1873504470817502e-08,2.081038994460109e-12,1.6547170284343834e-10,0.0,5.621981022554975e-09,6.745300579503053e-12,4.354580059628504e-09,2.0763468420585462e-11,2.064707441712389e-09,3.8568365523249716e-10,7.630476377991744e-12,4.798244678865533e-09,8.242267300302901e-10,3.509649311485834e-10,6.518579562189004e-08,1.634807896181028e-11,3.0318048094086395e-06
11902,dimethyl sulfoxide production,dimethyl sulfoxide,RoW,0.00034190618221543415,6.749554147048746e-07,3.284615481083942e-08,0.00018754951414750958,1.0110289648758106e-05,1.2775603111777065e-09,1.3561017097955793e-06,2.063266796904131e-09,1.8234533110179774e-08,0.0,7.826081690335666e-07,1.0558873343435143e-10,4.634709515230773e-07,1.3443044093282491e-09,1.9046646922621135e-06,3.5132548402110704e-07,7.565311653454643e-09,2.2921725985454322e-06,2.8765173409284154e-07,8.778669855752043e-08,1.645274733490321e-05,1.7332040831688493e-09,0.0004304032226763836
11903,electricity voltage transformation from high to medium voltage,"electricity, medium voltage",CH,3.932166733445526e-06,3.335385778513553e-09,1.973966222573112e-10,1.0685196568411766e-05,1.1326351628554666e-07,7.677796578696276e-12,3.711054494051787e-08,2.9383343030005005e-12,5.184782691216562e-10,0.0,1.729700159491257e-08,1.6073766352711175e-12,1.3676376476304323e-08,6.690238387750646e-11,1.3061180467520975e-08,2.4150335993410204e-09,1.0773892536252565e-11,2.5386869327633713e-08,8.078885452271927e-09,3.1745628711358393e-10,1.7776293186976847e-07,1.4371491188256616e-10,1.6072110139457512e-05
11904,"treatment of coal gas, in power plant","heat, district or industrial, other than natural gas",BE,9.042784395438559e-07,1.0063055935286807e-09,5.934331855615673e-11,3.6213692859316943e-06,1.6135816838858453e-07,2.3081748829853886e-12,1.6206795344273952e-08,8.637001942826383e-12,2.237518428897128e-10,0.0,8.119880989208919e-09,9.217282844457555e-13,5.83624297731117e-09,2.5079882375529143e-11,4.86867607792475e-09,8.986332439193859e-10,3.1669007394872554e-11,5.929142836886265e-09,1.8688391425595907e-09,1.0329646530969218e-10,9.069644493684925e-08,6.5531633507093856e-12,2.111917112385411e-06
11905,"heat and power co-generation, biogas, gas engine","electricity, high voltage",DK,9.472697742739009e-06,1.1260215642978583e-08,6.089745712856252e-10,1.840450176507089e-05,5.171073658275635e-07,2.3686235461782885e-11,8.157849059874272e-08,5.400023029503556e-12,1.1401336112678444e-09,0.0,3.794172167313291e-08,9.686547836333755e-12,3.008383584705728e-08,1.476645272088053e-10,5.521112226338942e-08,1.0151190657540917e-08,1.980008460317112e-11,6.12121368978855e-08,6.066159330214215e-09,6.872028985175532e-10,3.4605770415185273e-07,5.951376839229416e-09,2.4343073500284425e-05
11906,"treatment of steel in car shredder residue, municipal incineration",steel in car shredder residue,CH,-3.0814606296052473e-06,-2.3006321925278356e-09,-1.438076333589674e-10,-1.5139892489932703e-05,-5.384329397376003e-08,-5.593437871623486e-12,-8.459459725057443e-08,-7.432805551575589e-11,-1.1572739219588257e-09,0.0,-4.4634246333206986e-08,-2.1149019983921598e-12,-2.992074372114682e-08,-1.1445485313500443e-10,-6.778647144107305e-09,-1.2642638444578555e-09,-2.7253620589215857e-10,-2.115254039866434e-08,-5.209735871729005e-09,-3.305931959078691e-10,-1.823970236334652e-06,-2.429252222823795e-11,-1.0518486458797218e-05
